ID,User_id,Sold,Gender,Category,subcategory,size,State,Brand,Colors,Price,Image,Description,Title,Platform,Address,discountedPriceAmount,dateUpdated
327729340,6955273,M,male,outerwear,hoodies,,Used - Good,jansport,"Navy,Yellow",20.0,,"Toledo Rockets 90s Jansport blue hoodie 

Would be comfy oversized hoodie 

Size xl
Sleeves 22”
Pit to pit 26”
Collar to bottom 27”

#toledo #rockets #universityoftoledo",vxmatt1000 toledo rockets 90s jansport blue,Depop,"Perrysburg, United States",,2022-11-28T20:50:36.12338Z
327728751,6955273,P,male,outerwear,sweatshirts,,Used - Good,,Navy,15.0,,"Pittsburg Panthers y2k crewneck sweatshirt 

Embroider logo size medium

Varsity athletic tag

Sleeves 22”
Pit to pit 21”
Top to bottom 27”

#pittsburg #panthers #pitt",vxmatt1000 pittsburg panthers y2k crewneck sweatshirt,Depop,"Perrysburg, United States",,2022-11-28T20:46:41.060612Z
327725781,6955273,M,female,shirts,tshirts,,Used - Good,,Grey,26.0,,"Vintage teddy bears single stitch t-shirt 

90s screen print design on fruit of loom best tag

Fire design with some dope bears 

Size large 
Pit to pit 21”
Top to bottom 28”

#vintage #bears #funny #singlestitch #vintagetshirt",vxmatt1000 vintage teddy bears single stitch,Depop,"Perrysburg, United States",,2022-11-28T20:27:01.665925Z
327721694,6955273,P,male,bottoms,jeans,,Used - Good,,"Navy,Black",30.0,,"y2k Hip-hop jeans NYC 5ive jungle jeans

Baggier fit with crazy designs embroidered 
Waist 32”
Inseam 30”
Top to bottom 39”

#hiphop #hiphopjeans #y2k #y2kjeans",vxmatt1000 y2k hip hop jeans nyc 5ive,Depop,"Perrysburg, United States",,2022-11-28T20:00:55.252697Z
326152388,6955273,P,male,outerwear,sweatshirts,,Used - Good,nfl,"Brown,Orange",25.0,,"90s browns pullover sweatshirt official nfl 

Amazing embroidery, polyester exterior 
Sleeve embroidery 

Size xl pit to pit 25” sleeves 25” top to bottom 28” 


#browns #Cleveland #nfl",vxmatt1000 90s browns pullover sweatshirt official,Depop,"Perrysburg, United States",25.0,2022-11-28T13:56:28.497763Z
316149727,6955273,P,male,bottoms,jeans,,Used - Excellent,ecko-unltd,"Navy,Blue",55.0,,"ECKO UNLIMITED baggy skater jeans size 32 with awesome embroidery all over. Good condition great style 

Waist: 32” hips: ~40” length: 42” inseam: 29” rise:  13” 



#eckounltd #baggyjeans #skater #90s #90sjeans",vxmatt1000 ecko unlimited baggy skater jeans,Depop,"Toledo, United States",,2022-11-26T02:48:22.593727Z
324942312,6955273,P,male,outerwear,jackets,,Used - Good,carhartt,"Tan,Brown",300.0,,"Vintage Carhartt Jacket Detroit J97 DES (Desert colorway)

Tan/light brown color, blanket lined inside. Made in 2000-2002

Slightly distressed condition, has some minor stains that aren’t very noticeable (see pictures) 

Size medium
Pit to pit: 24.5” 
Sleeves: 25” 
Top to bottom: 25”

#vintage #carhartt #kanye #travis #interstellar",vxmatt1000 vintage carhartt jacket detroit j97,Depop,"Perrysburg, United States",,2022-11-25T13:20:00.530566Z
320025716,6955273,P,male,bottoms,jeans,,Used - Excellent,jnco,"Blue,Brown",70.0,,"vintage JNCO shorts Y2k
Rarer version with awesome embroidery 
Size 36
#jnco #skater #y2k #90s #y2kjeans",vxmatt1000 y2k 90s vintage jnco 48dd,Depop,"Perrysburg, United States",,2022-11-25T03:47:11.046845Z
325689424,6955273,P,male,outerwear,sweatshirts,,Used - Good,,Navy,30.0,,"Vintage North Carolina Tar Heels crewneck sweatshirt Embroidered logo

#tarheels #northcarolina #sportswear #college 

Size medium 
Pit to pit 20” 
Top to bottom 25” 
Sleeves 21-23”",vxmatt1000 vintage north carolina tar heels,Depop,"Perrysburg, United States",,2022-11-25T03:46:32.744538Z
326150987,6955273,P,male,bottoms,trousers,,Used - Good,dickies,Tan,20.0,,"Dickies Carpenter Pants
Slightly distressing on pockets
38 x 32 
#dickies #skate #skater #utility #carpenter",vxmatt1000 dickies carpenter pants slightly distressing,Depop,"Perrysburg, United States",,2022-11-25T03:46:14.72814Z
326147406,6955273,P,male,outerwear,jumpers,,Used - Good,jantzen,"Cream,Multi",55.0,,"wool knit Sweater Jantzen size large 

Cool 90s style kinda coogi like 

Pit to pit 22” sleeves 22” top to bottom 27”

#woolknit #sweater #woolsweater #winter #christmas",vxmatt1000 wool knit sweater jantzen size,Depop,"Perrysburg, United States",,2022-11-25T03:45:51.929611Z
315237351,6955273,P,female,bottoms,jeans,,Used - Excellent,apple-bottoms,"Purple,Navy",85.0,,"Vintage y2k Apple Bottom Jeans
These iconic jeans feature embroidered purple lettering
on the back pockets with a gold trim around them and
stems reaching up. Such a beautiful pair of pants!
Apple bottoms embroidered Jeans embroidered Pants
Good luck finding another pair like this! Extremely rare.
Size 16

#applebottomjeans
#y2k
#y2kpants
#applebottoms
#plussize
Y2k pants
Y2k jeans
Vintage jeans
Boho indie punk
Navy
Purple
Vintage",vxmatt1000 vintage y2k apple bottom jeans,Depop,"Toledo, United States",,2022-11-25T03:45:17.46162Z
320702069,6955273,P,male,bottoms,jeans,,Used - Excellent,ecko-unltd,"Black,Navy",90.0,,"RARE! ECKO UNLTD “Overcome, overturn, overthrow” skull jeans. Awesome embroidery, great condition. 
Not another pair like this on Depop or other sites
Baggy fit 🛹  model is 6’0. 
size 36 
Length 45 inches - inseam 31” rise: 14.5” hips: 41” 
Color is navy but looks almost gray black

#ecko #y2kjeans #skate #baggy #y2k



Skateboarding y2k skull anarchy 90s embroidered punk hiphop travis Scott rapper skate skater baggy pants",vxmatt1000 rare ecko unltd overcome overturn,Depop,"Perrysburg, United States",,2022-11-25T03:44:38.214628Z
326161929,6955273,M,male,outerwear,jackets,,Used - Good,affliction,Black,127.5,,"Affliction biker jacket Limited edition polyester-leather

Amazing embroidered Indian (Native American) skull head 
Awesome details throughout 

Size medium - fits like a true medium
Sleeves: 26”
Pit to pit 22”
Shoulders to bottom: 27”

Some small stains on back - see pics. Small stain on collar. These can easily be removed 

#affliction #biker #jacket #grunge #skull",vxmatt1000 affliction biker jacket limited edition,Depop,"Perrysburg, United States",127.5,2022-11-25T03:44:03.077692Z
325690216,6955273,P,male,shirts,tshirts,,Used - Good,,Brown,22.0,,"Animal planet tiger cyber y2k shirt 

Y2k jesse pinkman type design 

Size xl missing tag
Pit to pit 25”
Top to bottom 30” 

#tiger #tigerking #animal #jessepinkman #y2kshirt",vxmatt1000 animal planet tiger shirt y2k,Depop,"Perrysburg, United States",,2022-11-25T03:43:05.409978Z
307089255,6955273,P,male,shirts,tshirts,,Used - Good,polo,Green,42.0,,Vintage Ralph Lauren polo sportsman t shirt. Super rare vintage shirt great condition besides tiny hole in front. #vintageralphlauren #polotshirt #polo #ralphlauren #vintagepolo,vxmatt1000 vintage ralph lauren polo sportsman,Depop,"Dayton, United States",42.0,2022-11-23T22:03:48.859578Z
324523067,6955273,P,male,shirts,tshirts,,Used - Good,,"Brown,Orange",10.0,,"Vintage browns t-shirt 1999 embroidered 

Size XL Pit to pit 22” top to bottom 30” 

#browns #cleveland #nfl",vxmatt1000 vintage browns t shirt 1999 embroidered,Depop,"Perrysburg, United States",,2022-11-22T22:48:38.018815Z
323965617,6955273,P,female,shirts,tshirts,,Like new,,Black,10.0,,"New school Aerosmith shirt 
Pit to pit 17” top to bottom 25” 
Could be a fire crop top or something 

#aerosmith #bandtee",vxmatt1000 new school aerosmith shirt pit,Depop,"Perrysburg, United States",,2022-11-22T22:45:48.820064Z
316152685,6955273,M,male,bottoms,jeans,,Used - Fair,carhartt,Blue,42.0,,Vintage carhartt jeans. 🛹 🫡 35 X 30   #carhartt #carharttjeans #carpenter  #baggypants #skate,vxmatt1000 vintage carhartt jeans,Depop,"Dayton, United States",,2022-11-22T20:45:35.541838Z
326157025,6955273,P,male,outerwear,coats,,Used - Good,christian-dior,Tan,91.0,,"Christian Dior Trench Coat 

Super clean and new only flaw is very small stain on belt can easily be washed out 

Men’s size 42R
I’m 6’0” and it fits me perfectly 
Top of collar to bottom is 42”
Sleeves 25.5” 
Pit to pit 23”

#dior #overcoat #christiandior #peakyblinders #business",vxmatt1000 christian dior overcoat super clean,Depop,"Perrysburg, United States",91.0,2022-11-21T14:56:25.784706Z
326154143,6955273,P,male,outerwear,other-tops,,Used - Good,,"Blue,Orange",50.0,,"Hockey Jersey from the movie GOON. Laflamme number 70

Like new condition super clean embroidery and design 

Size Medium
Pit to pit 24” 
Sleeves 23”
Top to bottom 29”

#hockey #hockeyjersey #goon #laflamme #nhl",vxmatt1000 hockey jersey from the movie,Depop,"Perrysburg, United States",,2022-11-21T03:12:46.735566Z
326151415,6955273,P,male,outerwear,sweatshirts,,Used - Good,russell-athletic,Green,30.0,,"Vintage Michigan State Sweatshirt on Russell athletic tag
Made in USA

Size xl 
Pit to pit 24”
Sleeves 22” 
Top to bottom 29” 

#michiganstate #lansing #michigan #crewneck #spartans",vxmatt1000 vintage michigan state sweatshirt on,Depop,"Perrysburg, United States",,2022-11-21T03:12:24.37756Z
324520152,6955273,P,male,shirts,tshirts,,Used - Good,,"White,Blue",19.6,,"White South Pole t-shirt y2k

Size large pit to pit 23” top to bottom 28” 

#southpole #skate #skater #y2k",vxmatt1000 white south pole t shirt y2k,Depop,"Perrysburg, United States",19.6,2022-11-21T03:10:21.339674Z
325689027,6955273,P,male,shirts,tshirts,,Used - Good,,Brown,14.0,,"Camo walls wear shirt 

Size XL pit to pit 25”
Top fo bottom 30”

#skater #country #camo",vxmatt1000 camo walls wear shirt size,Depop,"Perrysburg, United States",,2022-11-21T03:04:31.033959Z
322243448,6955273,P,male,outerwear,sweatshirts,,Used - Good,nautica,"White,Blue",26.6,,"Vintage Nautica 90s long sleeve shirt
Size large awesome 90s colors and style 
Rugby style with collar and long sleeves 
#nautica #vintagenautica #90s #seinfeld #rugby",vxmatt1000 vintage nautica 90s long sleeve,Depop,"Perrysburg, United States",26.6,2022-11-21T02:11:07.680442Z
323095646,6955273,P,female,outerwear,jackets,,Used - Good,carhartt,Green,160.0,,"Green Carhartt Jacket with hood (WJ130 MOS) Moss green color way

Size is womens XL (men’s large). Oversized fit for women’s large/Mens medium

Great condition, some small rips on sleeves and slightly distressed edges. Soft black inside. 

Stomach 25”, sleeves 23”, shoulders 21”, shoulders to bottom 28.5”

#carhartt #olivegreen #jacket #winter #travis",vxmatt1000 vintage olive green carhartt jacket a3fa,Depop,"Perrysburg, United States",,2022-11-19T18:13:54.932539Z
325096191,6955273,P,male,shirts,tshirts,,Used - Good,adidas,Blue,18.0,,"Y2k Adidas t-shirt center logo embroidered with sleeve stripes and v-neck
Blue shirt with white stripes

Size xl 
Pit to pit 24” 
Top to bottom 29”

#y2k #y2kadidas #adidas #soccer",vxmatt1000 y2k adidas t shirt center logo,Depop,"Perrysburg, United States",18.0,2022-11-19T18:11:41.179318Z
326149951,6955273,P,male,outerwear,sweatshirts,,Used - Good,,"Blue,Yellow",30.0,,"Vintage Michigan crewneck Sweatshirt Embroidered logo 80s

Would be great oversized sweatshirt for winter 
University of Michigan wolverines 
Super comfy and high quality thick material 
Slightly discolored collar

Size XL
Pit to pit 25” 
Sleeves 21” 
Top to bottom 28” 

#michigan #wolverines #blue #sweatshirt #vintage",vxmatt1000 vintage michigan crewneck sweatshirt embroidered,Depop,"Perrysburg, United States",,2022-11-16T19:10:58.594079Z
321297881,6955273,P,male,outerwear,jackets,,Used - Good,carhartt,"Blue,Green",249.99,,"Vintage Carhartt jacket in Aqua ‘Santa Fe’ style

JQ2132 / J13 AQU Quilted Flannel-Lined Firm Duck
Santa Fe Jacket in ""Aqua"" (AQU) from 1996-1998.

Tag is worn but it’s a mens large

Color is a faded blue (aqua blue) that almost looks like a blueish green irl

Top to bottom is 26 inches, 25 inches waist/chest, shoulders are 21 inches, sleeves are 25 inches 

#carhartt #vintagecarhartt #carharttjacket #travis #winter",vxmatt1000 olive green santa fe vintage,Depop,"Perrysburg, United States",,2022-11-15T22:14:46.30266Z
324520062,6955273,P,male,shirts,tshirts,,Used - Good,,"Brown,Black",28.0,,"Brown South Pole t-shirt y2k

Size large pit to pit 23” top to bottom 28” 

#southpole #skate #skater #y2k",vxmatt1000 brown south pole t shirt y2k,Depop,"Perrysburg, United States",,2022-11-15T22:14:35.144321Z
325313459,6955273,P,female,outerwear,jackets,,Used - Good,,Green,80.0,,"Green carhartt jacket with hood (j130 MOS)

Size is youth 10/12 FITS A WOMENS EXTRA SMALL 
Please see measurements 

Pit to pit 19” Sleeves 23” top to bottom 24.5” 

Great condition just some distressed edges 

#olivegreen #mossgreen #carharttjacket #winter #utility",vxmatt1000 green carhartt jacket with hood,Depop,"Perrysburg, United States",,2022-11-10T15:08:15.481497Z
321290590,6955273,P,male,outerwear,hoodies,,Used - Excellent,majestic-athletic,"Blue,White",30.0,,"New York Yankees hoodie sweatshirt. MLB authentic 
#mlb #yankees #newyork #nyc #longisland
Y2k 90s baseball

27 across
26 inch top to bottom
25 inch shoulders
22 inch sleeve",vxmatt1000 new york yankees hoodie sweatshirt,Depop,"Perrysburg, United States",,2022-11-08T17:15:58.727354Z
324521187,6955273,P,male,outerwear,sweatshirts,,Used - Good,russell-athletic,Cream,26.0,,"Vintage Russell crewneck sweatshirt cream color 

90s style super comfy 

Size xxl. Pit to pit 27” top to bottom 27” sleeves 23”

 but oversized fit for large",vxmatt1000 vintage russell crewneck sweatshirt cream,Depop,"Perrysburg, United States",,2022-11-06T19:04:07.814345Z
324760615,6955273,P,male,outerwear,hoodies,,Used - Good,columbia-sportswear,"Black,Purple",28.0,,"Columbia hoodie black with 90s purple and turquoise blue lettering 

Size xl pit to pit 26” top to bottom 28” sleeves 27”

#columbia #columbiaSportswear #90s #hoodie #sportswear",vxmatt1000 columbia hoodie black with 90s,Depop,"Perrysburg, United States",,2022-11-06T18:44:17.007262Z
324522177,6955273,P,male,shirts,tshirts,,Used - Good,harley-davidson,"Black,Orange",17.0,,"Harley Davison t-shirt 
St. Pete beach Florida 
Size large pit to pit 26” top to bottom 27.5”

#harleydavidson #harley #florida",vxmatt1000 harley davison t shirt st pete,Depop,"Perrysburg, United States",,2022-11-06T18:21:57.306741Z
324522622,6955273,M,male,outerwear,sweatshirts,,Used - Good,nfl,"Grey,Brown",32.0,,"90s browns crewneck sweatshirt official nfl 

Amazing embroidery 


Size xl pit to pit 25” sleeves 23” top to bottom 29” 


#browns #Cleveland #nfl",vxmatt1000 90s browns crewneck sweatshirt official,Depop,"Perrysburg, United States",,2022-11-04T22:25:30.741089Z
324519195,6955273,P,male,outerwear,sweatshirts,,Brand new,adidas,"Blue,Yellow",26.0,,"Adidas pullover crewneck 
Yellow and blue color with sleeve stripes 
Fire design and very comfy 

Size medium top to bottom 26” sleeves 22” pit to pit 22”",vxmatt1000 adidas pullover crewneck yellow and,Depop,"Perrysburg, United States",,2022-11-04T21:53:07.212834Z
321927135,6955273,M,male,accessories,hat,,Used - Good,,Green,40.0,,"Vintage Hat Great Smokey Mountains National Park 
Beautiful embroidery, nice olive green color way 

Normally sized adult hat
Slightly distressed condition 

#nationalparks #outdoors #hiking #granola #olivegreen",vxmatt1000 great smokey mountains national park,Depop,"Perrysburg, United States",,2022-11-03T00:56:36.276045Z
320267852,6955273,P,male,outerwear,jackets,,Used - Good,carhartt,"Brown,Tan",75.0,,"Vintage brown carhartt jacket with corduroy collar
Size xl tall 
Great condition with a little wear on the logo 

Pit to pit 26” sleeves 26” shoulders 21.5” shoulder to bottom 28”
#vintage #detroit #carhartt #work #winter",vxmatt1000 vintage brown carhartt jacket with,Depop,"Perrysburg, United States",,2022-11-02T19:24:46.878333Z
322307558,6955273,P,male,shirts,tshirts,,Used - Excellent,fruit-of-the-loom,"Grey,Blue",18.0,,"Vintage 1995 Single Stitch t shirt with vintage fruit of the loom BEST tag

Size medium 

Cool clown and ice cream logo FTP annual picnic
#singlestitch #clown #vintagetshirt #icecream #90s",vxmatt1000 vintage 1995 single stitch t,Depop,"Perrysburg, United States",,2022-11-02T19:22:36.36491Z
322239101,6955273,P,male,outerwear,sweatshirts,,Used - Good,oneita,Green,20.0,,"1999 Vintage railroad technician olive green crew neck sweatshirt on the ONEITA vintage big tag made in USA 
#olivegreen #crewneck #vintage #railroad #green",vxmatt1000 70s80s vintage railroad technician olive,Depop,"Perrysburg, United States",,2022-11-02T19:21:40.73948Z
316151800,6955273,P,male,bottoms,jeans,,Used - Excellent,,"Blue,Navy",33.0,,"Vintage ENYCE baggy skater jeans 
#enyce #baggyjeans #mid90s #skater #hiphop
Rap/hip hop company from 1996",vxmatt1000 vintage enyce baggy skater jeans,Depop,"Toledo, United States",,2022-11-02T19:20:08.211027Z
321594025,6955273,P,male,bottoms,jeans,,Used - Good,wrangler,"Blue,White",40.0,,"Vintage wrangler cargo work jeans 
paint stains 
Waist is ~32/33 Length 37 inch 
#distressed #paint #cargo #vintagejeans #baggy",vxmatt1000 vintage wrangler cargo work jeans,Depop,"Perrysburg, United States",,2022-11-02T19:18:48.993605Z
322309496,6955273,P,male,outerwear,sweatshirts,,Used - Good,,"Blue,White",27.0,,"Vintage Harley Davidson v neck sweatshirt 

Faded tag but size is large 

Toledo Ohio embroidered on back 

#harley #harleydavidson #toledo #bikeweek #sturgis",vxmatt1000 vintage harley davidson v neck,Depop,"Perrysburg, United States",,2022-11-02T19:18:42.714233Z
323084897,6955273,P,male,accessories,hat,,Used - Good,,Tan,12.0,,"Vintage Yellowstone national park hat 
Tan in color with blue embodied text 

Some small stains could probably be washed out
#yellowstone #nationalparks #granola #vintagehat #tan",vxmatt1000 vintage yellowstone national park hat,Depop,"Perrysburg, United States",,2022-11-02T19:16:09.212848Z
307084171,6955273,P,male,outerwear,polo-shirts,,Used - Good,nfl,"Blue,White",30.0,,Vintage 1995 Detroit lions rugby polo shirt #lions #nfl #detroitlions #detroit #vintagenfl,vxmatt1000 vintage 1995 detroit lions rugby,Depop,"Dayton, United States",,2022-11-02T19:13:23.570102Z
311300635,6955273,P,male,shirts,tshirts,,Used - Good,nike,Tan,15.0,,"Vintage Nike soccer 
#90s #vintagenike #nikesoccer #worldcup #90snike",vxmatt1000 vintage nike soccer 90s vintagenike,Depop,"Toledo, United States",,2022-11-02T18:44:41.942198Z
322211101,6955273,P,female,outerwear,jackets,,Used - Excellent,,Pink,140.0,,"Vintage Pink Sherpa Carhartt Jacket (1997-1998) 

Color way is FPL - faded Patel🎀💒🎟🏄🏽‍♀️🛼🌸🐷👚

Women’s Large (oversized fit for Women’s medium)
Shoulder to bottom: 24”. Across stomach: 22” Shoulders: 18” Sleeves: 22”

Rare bubblegum pink color with sherpa lining and two inside pockets and one zip pocket on front. 

Great condition. Amazing condition only worn a handful of times. Metal buttons on sleeves. Sherpa inside front pockets. 
💴FREE SHIPPING💴

#carharttjacket #pinkjacket #vintagecarhartt #vintagejacket #sherpa",vxmatt1000 vintage pink sherpa carhartt jacket,Depop,"Perrysburg, United States",,2022-10-31T00:50:37.550616Z
321595240,6955273,P,male,bottoms,trousers,,Like new,carhartt,Green,55.0,,"Olive Green carhartt carpenter pants
36x32
Perfect condition, loose fit 

#vintagecarhartt #carhartt #olive #carpenter #skater",vxmatt1000 olive green carhartt carpenter pants,Depop,"Perrysburg, United States",,2022-10-29T20:01:21.952216Z
320125118,6955273,P,male,outerwear,sweatshirts,,Used - Excellent,,"Blue,White",30.0,,"University of Kentucky blue pullover 
Size medium FREE SHIPPING
#kentucky #gocats #college #kentuckywildcats #sportswear

Blue sweatshirt medium Kentucky wildcats basketball football university",vxmatt1000 university of kentucky blue pullover,Depop,"Perrysburg, United States",,2022-10-27T15:03:35.750919Z
320026232,6955273,M,male,bottoms,jeans,,Used - Fair,carhartt,Blue,25.0,,Vintage carhartt jeans  🛹 🫡  32 x40   #carhartt #carharttjeans #tallpants #baggypants #skate,vxmatt1000 vintage carhartt jeans 4417,Depop,"Dayton, United States",,2022-10-27T15:02:03.59493Z
322306925,6955273,M,male,shirts,tshirts,,Used - Good,,"Navy,White",500.0,,"SALE PENDING
Vintage Outer Banks embroidered t shirt

Small bleach stain on back of sleeve other than that perfect with the fire tag delta pro weights 

Outer banks North Carolina lighthouse t shirt 

#OBX #outerbanks #northcarolina #surf #eastcoast",vxmatt1000 vintage outer banks embroidered t,Depop,"Perrysburg, United States",,2022-10-27T15:01:27.55957Z
322310842,6955273,M,male,shirts,tshirts,,Used - Good,,Blue,500.0,,"SALE PENDING 
Y2K nascar shirt blue and red
Size XL 
#nascar #vintagenascar #jeffgordon #racing",vxmatt1000 y2k nascar shirt blue and,Depop,"Perrysburg, United States",,2022-10-27T15:01:11.981296Z
323128170,6955273,M,male,shirts,tshirts,,Used - Good,,"Black,Red",500.0,,"SALE PENDING 
2003 Orange County Choppers t-shirt
Slightly faded black with fire y2k graphic 
Size large 
Waist 20.5 shoulders 20 top to bottom 28

#y2kshirt #jessepinkman #biker #grunge #vintagetee",vxmatt1000 2003 orange county choppers t shirt,Depop,"Perrysburg, United States",,2022-10-27T15:01:04.096374Z
320719477,6955273,M,female,outerwear,jackets,,Used - Excellent,carhartt,"Pink,Burgundy",500.0,,"SALE PENDING 
Carhartt WJ097 Detroit Jacket Sherpa-
Lined Sandstone Duck -
""Raspberry"" Magenta / Pink
Size large (womens)
Excellent condition. Discontinued model.
The WJ097 was the women's version of the J97. Fits around a mens size medium
Product Features
• 12-oz., 100% cotton sandstone duck
Built in bi-swing for ease of movement
• Triple-stitched main seams
Sherpa lined body and pockets for warmth
Quilted nylon lining in sleeves
Adjustable waist and wrists
Chest pocket with zipper closure for secure storage",vxmatt1000 carhartt wj097 detroit jacket sherpa,Depop,"Perrysburg, United States",,2022-10-27T15:00:48.711046Z
323085834,6955273,P,male,footwear,trainers,,Used - Good,adidas,"Red,Burgundy",25.0,,"Crimson/burgundy red and gold adidas sneakers 
Gold logos are reflective 
Some dirt and signs of wear as pictured
Size 10.5 mens 
#adidas #sneakers #crimson #skate #shoes",vxmatt1000 crimsonburgundy red and gold adidas,Depop,"Perrysburg, United States",,2022-10-27T14:59:20.397359Z
321292762,6955273,P,male,outerwear,jackets,,Used - Good,,"Blue,Tan",100.0,,"Vintage blanket lined denim jacket 
Size large made in USA 
Very warm and fashionable 
Brand is Sportsmaster

Sleeves 22 waist 24 shoulders to bot 24 shoulders across 21 all in inches 

#denimjacket #jeanjacket #carhartt #vintage #workwear",vxmatt1000 vintage blanket lined denim jacket,Depop,"Perrysburg, United States",,2022-10-20T23:19:32.817625Z
322231367,6955273,P,male,outerwear,jackets,,Used - Excellent,,Brown,40.0,,"XL Detroit style 90s Walls Wear utility jacket 

Great winter jacket that will keep you warm better than a carhartt jacket 

No flaws, warn a handful of times
Shoulders: 20” Sleeves: 23” Across: 27” top to bot: 30” fits like a true xl. Oversized fit for mens large 


#winter #workwear #detroit #vintagejacket #carharttjacket",vxmatt1000 xl detroit style 90s walls,Depop,"Perrysburg, United States",,2022-10-20T01:55:06.25867Z
322238468,6955273,M,male,outerwear,jackets,,Used - Good,helly-hansen,"Navy,Blue",45.0,,"Helly Hansen rain jacket size large 

Soft inside with water proof outside 
Very high quality jacket will keep you warm and dry
#hellyhansen #raincoat #rainjacket #gorpcore #gorp",vxmatt1000 helly hansen rain jacket size,Depop,"Perrysburg, United States",,2022-10-20T01:54:09.404032Z
322302782,6955273,P,male,outerwear,jackets,,Used - Good,mickey-co,"Navy,Blue",45.0,,"Vintage Mickey and Co denim jean jacket 
Amazing graphic on back and patch in front 

Size mens large (Women’s XL) oversized fit for one size down… sleeves 24” waist 21” chest 19” shoulders to bot 26”



#disney #mickey #mickeyandco #vintagedisney #mickeymouse",vxmatt1000 vintage mickey and co denim,Depop,"Perrysburg, United States",,2022-10-20T01:52:45.782729Z
311566935,6955273,P,male,outerwear,sweatshirts,,Used - Excellent,colosseum,"Black,Red",40.0,,"LIKE NEW Large OSU pullover sweatshirt #OSU #buckeyes #ohiostate #college #football

FREE SHIPPING",vxmatt1000 like new large osu pullover,Depop,"Toledo, United States",,2022-10-20T01:51:28.76766Z
311281480,6955273,P,male,bottoms,joggers-tracksuits,,Used - Good,champion,Black,15.0,,"Champion urban outfitters pants!
Size medium 
#urbanoutfitters #champion #sweatpants #championpants #UO",vxmatt1000 champion urban outfitters pants size,Depop,"Toledo, United States",,2022-10-20T01:38:36.376177Z
321413138,6955273,P,male,outerwear,jackets,,Used - Good,carhartt,"Black,Green",90.0,,"RARE camo-lined black Carhartt jacket 

Size men’s Medium 
Note small defects on sleeves and pocket. Slightly distressed edges.

Warm and comfy for winter
#carhartt #camo #vintagecarhartt #winter #hunting",vxmatt1000 rare camo lined black carhartt jacket,Depop,"Perrysburg, United States",,2022-10-19T03:29:25.430911Z
321295677,6955273,P,female,outerwear,jackets,,Used - Good,carhartt,"Green,Black",180.0,,"Olive green vintage Carhartt Jacket with hood
YOUTH LARGE  / fits a Women’s small!!

Top to bottom is 24 inches, chest/waist is 19 inches, shoulders are 18 inches sleeves are ~20 inches

#carhartt #vintagecarhartt #winter #jacket #hiphop",vxmatt1000 olive green vintage carhartt jacket,Depop,"Perrysburg, United States",,2022-10-18T03:49:47.771229Z
322131354,6955273,P,male,outerwear,jackets,,Used - Good,carhartt,Black,110.0,,"Vintage Black Blanket-Lined Carhartt Jacket

FREE SHIPPING 

Men’s medium (women’s large). Detroit style.
Shoulder to bottom: 24” Across: 21”. Sleeves ~22.5 shoulders: 19”

Distressed edges with small rips on sleeves and cuffs. Brown corduroy collar and working zipper

Will be a Very warm winter jacket that will last forever

#distressed #vintagecarhartt #blanketlined #workwear #carharttjacket",vxmatt1000 vintage black blanket lined carhartt jacket,Depop,"Perrysburg, United States",,2022-10-18T01:20:42.807138Z
320025474,6955273,P,male,bottoms,jeans,,Used - Excellent,jnco,"Blue,Red",80.0,,"Y2k / 90s vintage JNCO shorts 
Rarer version with awesome embroidery 
Size 36
#jnco #skater #y2k #90s #y2kjeans",vxmatt1000 y2k 90s vintage jnco 5f78,Depop,"Perrysburg, United States",,2022-10-17T01:24:48.800762Z
320025121,6955273,P,male,bottoms,jeans,,Used - Good,jnco,"Brown,Cream",80.0,,"Y2k / 90s vintage JNCO shorts 
Rarer version with awesome embroidery 
Size 36
#jnco #skater #y2k #90s #y2kjeans",vxmatt1000 y2k 90s vintage jnco,Depop,"Perrysburg, United States",,2022-10-17T01:24:35.727963Z
320026682,6955273,P,male,outerwear,jackets,,Used - Excellent,carhartt,"Brown,Tan",126.0,,"Large Sherpa lined vintage carhartt jacket 
Great condition 
Brown jacket but collar is black. Warm and stylish!
#vintagecarhartt #carharttjacket #sherpa #workwear #winterjacket",vxmatt1000 large sherpa lined vintage carhartt,Depop,"Perrysburg, United States",126.0,2022-10-15T15:20:33.285312Z
321299710,6955273,P,male,outerwear,jackets,,Used - Good,carhartt,"Black,Red",210.0,,"Vintage ‘Santa Fe’ ‘Aztec’ style Carhartt Jacket black

Tag missing but fits like Men’s medium / Women’s Large. Waist/Chest is 23” , top to bottom is 26”, shoulders 19”, sleeves are 22” 

Made in 90s, very rare and great condition
Small stains on outside of both sleeves as pictured
Can be easily washed out

#aztec #fall #vintagecarhartt #santafe #winter",vxmatt1000 vintage santa fe aztec style,Depop,"Perrysburg, United States",,2022-10-14T01:30:19.031694Z
320726233,6955273,P,female,outerwear,jackets,,Used - Excellent,carhartt,"Blue,Tan",126.0,,"Vintage Light blue carhartt sherpa jacket
Women’s size large (~mens medium)
WJ141 431 Large (12/14)
Rare color + sherpa lining + hood
Super rare and won’t be able to find anywhere else on depop. Great condition might need a wash 

#vintagecarhartt #carharttjacket #sherpa #workwear #winterjacket",vxmatt1000 vintage light blue carhartt sherpa,Depop,"Perrysburg, United States",126.0,2022-10-13T01:42:52.668834Z
